"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","dell01",,,,"User:","daniel"
"Cmdline:","dstat --output 4W128B3R.log",,,,"Date:","12 Jun 2015 11:43:23 PDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",
"usr","sys","idl","wai","hiq","siq","read","writ","recv","send","in","out","int","csw"
7.031,1.587,89.596,1.427,0.005,0.354,620199.671,342157.169,0.0,0.0,3912.373,19084.969,871.114,1121.333
55.102,6.122,38.265,0.0,0.0,0.510,0.0,0.0,0.0,0.0,0.0,0.0,956.0,1219.0
71.357,6.030,0.503,21.106,0.0,1.005,6103040.0,0.0,128.0,462.0,6135808.0,0.0,1418.0,1942.0
73.500,9.0,11.0,5.500,0.0,1.0,6131712.0,0.0,2524.0,1659.0,6098944.0,0.0,1398.0,1914.0
56.784,12.563,29.146,1.508,0.0,0.0,0.0,1077248.0,0.0,154.0,0.0,909312.0,1183.0,1707.0
92.537,5.473,0.995,0.0,0.0,0.995,8192.0,0.0,576.0,2662.0,0.0,0.0,1260.0,1996.0
82.741,8.122,9.137,0.0,0.0,0.0,0.0,0.0,2836.0,2676.0,0.0,0.0,1257.0,2151.0
71.500,5.500,20.500,1.0,0.0,1.500,4096.0,0.0,8840.0,14726.0,0.0,0.0,1319.0,1541.0
83.500,7.500,8.500,0.0,0.0,0.500,0.0,0.0,128.0,728.0,0.0,0.0,2022.0,1567.0
70.500,7.500,21.0,1.0,0.0,0.0,4096.0,245760.0,2492.0,2418.0,0.0,0.0,970.0,1462.0
45.455,7.071,45.455,2.020,0.0,0.0,32768.0,1335296.0,0.0,170.0,32768.0,1331200.0,1549.0,2218.0
3.015,2.010,94.975,0.0,0.0,0.0,0.0,0.0,896.0,4224.0,0.0,0.0,807.0,1147.0
2.041,0.510,97.449,0.0,0.0,0.0,0.0,0.0,2108.0,436.0,0.0,0.0,855.0,1125.0
2.577,1.031,96.392,0.0,0.0,0.0,0.0,0.0,1428.0,280.0,0.0,0.0,996.0,1306.0
4.040,2.020,93.939,0.0,0.0,0.0,0.0,57344.0,0.0,0.0,0.0,0.0,868.0,1265.0
2.020,1.515,93.939,2.525,0.0,0.0,0.0,139264.0,2108.0,436.0,0.0,0.0,877.0,1217.0
1.531,1.020,97.449,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,828.0,1129.0
2.062,1.031,96.907,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,945.0,1247.0
1.020,1.020,97.959,0.0,0.0,0.0,0.0,0.0,2108.0,436.0,0.0,0.0,763.0,1120.0
2.041,1.020,96.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.0,1218.0
3.553,0.508,94.924,0.508,0.0,0.508,0.0,98304.0,0.0,0.0,0.0,0.0,931.0,1285.0
10.660,1.523,87.310,0.0,0.0,0.508,0.0,0.0,2850.0,1737.0,0.0,0.0,997.0,1562.0
5.128,1.026,93.846,0.0,0.0,0.0,0.0,0.0,2813.0,3282.0,0.0,0.0,1024.0,1614.0
11.055,2.010,86.432,0.0,0.0,0.503,0.0,0.0,4531.0,5912.0,0.0,0.0,1148.0,1810.0
8.205,1.538,90.256,0.0,0.0,0.0,0.0,0.0,7324.0,22854.0,0.0,0.0,1097.0,1698.0
11.735,2.041,86.224,0.0,0.0,0.0,0.0,0.0,13752.0,14242.0,0.0,0.0,1179.0,1771.0
7.692,7.179,83.077,1.538,0.0,0.513,0.0,102400.0,22365.0,84347.0,0.0,0.0,1171.0,1590.0
7.143,3.061,89.796,0.0,0.0,0.0,0.0,0.0,6082.0,10534.0,0.0,0.0,883.0,1393.0
5.556,1.010,93.434,0.0,0.0,0.0,0.0,0.0,2372.0,4441.0,0.0,0.0,932.0,1506.0
3.590,2.051,94.359,0.0,0.0,0.0,0.0,0.0,6638.0,41772.0,0.0,0.0,996.0,1521.0
1.020,1.531,97.449,0.0,0.0,0.0,0.0,0.0,2594.0,907.0,0.0,0.0,889.0,1259.0
3.571,1.531,93.367,1.531,0.0,0.0,0.0,98304.0,0.0,0.0,0.0,0.0,929.0,1444.0
3.109,1.554,95.337,0.0,0.0,0.0,0.0,0.0,2948.0,2063.0,0.0,0.0,983.0,1484.0
